Time,Patch,WWWW,WWWR,WWWB,WWRR,WWRB,WWBB,WHWW,WHWR,WHWB,WHRR,WHRB,WHBB,HHWW,HHWR,HHWB,HHRR,HHRB,HHBB
24,1,263.467575719535,0,0,0,0,0,0,0,13.9769793609731,0,0,0,216.332734610252,0,0,0,0,0
25,1,260.497478708393,0,0,0,0,0,0,0,17.7645437489189,0,0,0,194.699461149227,0,0,0,0,0
26,1,257.567825792289,0,0,0,0,0,0,0,21.5011039126291,0,0,0,175.229515034304,0,0,0,0,0
27,1,254.770249025586,0,0,0,0,0,0,0,25.0913056068626,0,0,0,157.706563530874,0,0,0,0,0
28,1,252.171708478998,0,0,0,0,0,0,0,28.4636362308678,0,0,0,141.935907177787,0,0,0,0,0
29,1,248.971131151,0,0,0,0,0,0,0,32.416833054689,0,0,0,127.742316460008,0,0,0,0,0
30,1,245.40229593985,0,0,0,0,0,0,0,36.7167987078628,0,0,0,114.968084814007,0,0,0,0,0
31,1,241.65740577485,0,0,0,0,0,0,0,41.1728609576905,0,0,0,303.471276332606,0,0,0,0,0
32,1,237.888441452952,0,0,0,0,0,0,0,45.6291165835285,0,0,0,273.124148699346,0,0,0,0,0
33,1,234.213190463662,0,0,0,0,0,0,0,49.9600568907294,0,0,0,245.811733829411,0,0,0,0,0
34,1,230.720612082165,0,0,0,0,0,0,0,54.0667642840606,0,0,0,221.23056044647,0,0,0,0,0
35,1,227.475276645127,0,0,0,0,0,0,0,57.873418143198,0,0,0,199.107504401823,0,0,0,0,0
36,1,224.521136082162,0,0,0,0,0,0,0,61.3240998769246,0,0,0,179.196753961641,0,0,0,0,0
37,1,221.884770142921,0,0,0,0,0,0,0,64.37988963981,0,0,0,161.277078565477,0,0,0,0,0
38,1,219.543083091477,0,0.0258576303449477,0,0,0,0,0,67.0293256211805,0,0,0.103760217083222,145.149370708929,0,0,0,0,0.0411832965054342
39,1,216.731807473321,0,0.080555513409201,0,0,0,0,0,69.9473041691976,0,0,0.401324212125103,130.634433638036,0,0,0,0,0.21245286924808
40,1,213.583948298765,0,0.176379081702623,0,0,0,0,0,72.9554013437767,0,0,0.928571608981941,117.570990274233,0,0,0,0,0.529409278977927
41,1,210.213203592466,0,0.323012639919493,0,0,0,0,0,75.9222659306199,0,0,1.69560440573492,305.813891246809,0,0,0,0,0.989745940475527
42,1,206.716827229709,0,0.527590336863223,0,0,0,0,0,78.7534037375461,0,0,2.69421851786945,275.232502122128,0,0,0,0,1.57942070926598
43,1,203.176495543052,0,0.794839247626826,0,0,0,0,0,81.382075138849,0,0,3.90360233463414,247.709251909916,0,0,0,0,2.27723588111937
44,1,199.661146517759,0,1.12730025327078,0,0,0,0,0,83.7632364681774,0,0,5.29481358968326,222.938326718924,0,0,0,0,3.05827821763754
45,1,196.229081733124,0,1.52558177232812,0,0,0,0,0,85.8686714641418,0,0,6.8342348221361,200.644494047032,0,0,0,0,3.89643240637771
46,1,192.929347686107,0,1.98860302536264,0,0,0,0,0,87.6829429548211,0,0,8.48614679654477,180.580044642328,0,0,0,0,4.76613374244827
47,1,189.743381337233,0,2.52347598431108,0,0,0,0,0,89.1819157220811,0,0,10.2832205119615,162.522040178096,0,0,0,0,5.67585586637803
48,1,186.658884211425,0,3.13430928659062,0,0,0,0,0,90.3599365462443,0,0,12.2363002579628,146.269836160286,0,0,0,0,6.62370684108433
49,1,183.200153754134,0,3.74579269381398,0,0,0,0,0,91.6967140726588,0,0,14.4136497840733,131.642852544257,0,0,0,0,7.80023677186648
50,1,179.489529832261,0,4.36960180928463,0,0,0,0,0,93.0875402121852,0,0,16.7850693474923,118.478567289832,0,0,0,0,9.15737232536365
51,1,175.632364396817,0,5.01482716775464,0,0,0,0,0,94.4556722422035,0,0,19.3133240581988,306.630710560849,0,0,0,0,10.6461953503742
52,1,171.719142633434,0,5.68826552758053,0,0,0,0,0,95.7462431759818,0,0,21.9574029019015,275.967639504764,0,0,0,0,12.2192755935508
53,1,167.825933121532,0,6.39456569041843,0,0,0,0,0,96.9202296887895,0,0,24.6745398291048,248.370875554287,0,0,0,0,13.832038131728
54,1,164.016873417784,0,7.13651966354995,0,0,0,0,0,97.9511551692596,0,0,27.4223134986932,223.533787998859,0,0,0,0,15.4439828087887
55,1,160.345955667636,0,7.91531123211721,0,0,0,0,0,98.8223122993231,0,0,30.1602021930014,201.180409198973,0,0,0,0,17.0194460223566
56,1,156.856666085275,0,8.73162818737215,0,0,0,0,0,99.5237414437984,0,0,32.8529972447632,181.062368279075,0,0,0,0,18.5286383466123
57,1,153.537956616864,0,9.58747939613016,0,0,0,0,0,100.028484381742,0,0,35.5277260986198,162.956131451168,0,0,0,0,19.9770659897343
58,1,150.37878664979,0,10.4838142877636,0,0,0,0,0,100.32423653026,0,0,38.1952745812547,146.660518306051,0,0,0,0,21.36371811479
59,1,147.022963415719,0,11.3157950637539,0,0,0,0,0,100.780059041497,0,0,40.9379686134329,131.994466475446,0,0,0,0,22.9169293783591
60,1,143.553338135194,0,12.1042583051177,0,0,0,0,0,101.308733810287,0,0,43.7326967003233,118.795019827901,0,0,0,0,24.5813559494544
61,1,140.039044301848,0,12.8670269773087,0,0,0,0,0,101.845834700825,0,0,46.5544565344702,306.915517845111,0,0,0,0,26.3068172212367
62,1,136.537446506327,0,13.6192691185681,0,0,0,0,0,102.345195364247,0,0,49.3781586684221,276.2239660606,0,0,0,0,28.0491054855521
63,1,133.094837522011,0,14.3736041765117,0,0,0,0,0,102.774040198371,0,0,52.1789848425046,248.60156945454,0,0,0,0,29.769787417256
64,1,129.748793296561,0,15.1405067755431,0,0,0,0,0,103.110622927161,0,0,54.9335269546426,223.741412509086,0,0,0,0,31.4363726492039
65,1,126.527211515178,0,15.9280892489139,0,0,0,0,0,103.339265095836,0,0,57.6193786460658,201.367271258178,0,0,0,0,33.0213342388628
66,1,123.450051014943,0,16.7425206438765,0,0,0,0,0,103.449742164772,0,0,60.2164621351778,181.23054413236,0,0,0,0,34.5025215805124
67,1,120.50434252488,0,17.5843690602268,0,0,0,0,0,103.417338342993,0,0,62.7476918353706,163.107489719124,0,0,0,0,35.8871816978455
68,1,117.677943911355,0,18.4535247996308,0,0,0,0,0,103.230207844053,0,0,65.2256447158362,146.796740747211,0,0,0,0,37.1788880769313
69,1,114.729572152364,0,19.2303135155802,0,0,0,0,0,103.159800720002,0,0,67.7455916350294,132.11706667249,0,0,0,0,38.6034241226406
70,1,111.713808997922,0,19.9400994263046,0,0,0,0,0,103.140998304345,0,0,70.2892850391171,118.905360005241,0,0,0,0,40.111196636432
71,1,108.676489321665,0,20.6046521453122,0,0,0,0,0,103.126967596004,0,0,72.8382377346392,307.014824004717,0,0,0,0,41.6586707680029
72,1,105.656036290616,0,21.2426084319387,0,0,0,0,0,103.085478319959,0,0,75.3745641362499,276.313341604245,0,0,0,0,43.2083899722669
73,1,102.683837568942,0,21.8696057819511,0,0,0,0,0,102.994773199071,0,0,77.880448428256,248.682007443821,0,0,0,0,44.7281362402482
74,1,99.7858532659438,0,22.4988335586923,0,0,0,0,0,102.84173258014,0,0,80.3390839441942,223.813806699439,0,0,0,0,46.1908950684116
75,1,96.9819330444492,0,23.1405769965293,0,0,0,0,0,102.617459515161,0,0,82.7332105557425,201.432426029495,0,0,0,0,47.5733966938092
76,1,94.2868440956745,0,23.802679082797,0,0,0,0,0,102.316694920177,0,0,85.0465742074346,181.289183426545,0,0,0,0,48.8565974566983
77,1,91.6938682795152,0,24.4840118217858,0,0,0,0,0,101.917876639773,0,0,87.2967179764948,163.160265083891,0,0,0,0,50.0480364007539
78,1,89.1967942573659,0,25.1831657683777,0,0,0,0,0,101.410038859504,0,0,89.4930192469812,146.844238575502,0,0,0,0,51.1517233589951
79,1,86.6417342806937,0,25.7777255234064,0,0,0,0,0,100.993531448864,0,0,91.7310879622929,132.159814717952,0,0,0,0,52.3771551300137
80,1,84.0654013368843,0,26.2945479473755,0,0,0,0,0,100.619815502168,0,0,93.9912617517648,118.943833246156,0,0,0,0,53.6780099724879
81,1,81.4985594543778,0,26.7567281165606,0,0,0,0,0,100.2544117943,0,0,96.2552684378062,307.049449921541,0,0,0,0,55.0140496434966
82,1,78.9668274208874,0,27.1840817201252,0,0,0,0,0,99.8739969176516,0,0,98.5067146704211,276.344504929387,0,0,0,0,56.3510349474182
83,1,76.4907453019381,0,27.5931734659957,0,0,0,0,0,99.462779734712,0,0,100.729728061658,248.710054436448,0,0,0,0,57.6595121225925
84,1,74.0868273320326,0,27.9978698273672,0,0,0,0,0,99.0111516401871,0,0,102.909731021258,223.839048992803,0,0,0,0,58.9148181197273
85,1,71.767347216646,0,28.4089402805145,0,0,0,0,0,98.5124346665316,0,0,105.031582479125,201.455144093523,0,0,0,0,60.0956658998482
86,1,69.5410517967238,0,28.8345458287548,0,0,0,0,0,97.9625097664241,0,0,107.080991341638,181.309629684171,0,0,0,0,61.1846243758556
87,1,67.4032971850604,0,29.2731369332493,0,0,0,0,0,97.3422330246893,0,0,109.068337002037,163.178666715754,0,0,0,0,62.1872265352365
88,1,65.3495195111622,0,29.7230574061155,0,0,0,0,0,96.6411515652064,0,0,110.998557182343,146.860800044178,0,0,0,0,63.1062979753961
89,1,63.2796072927459,0,30.069188952194,0,0,0,0,0,96.0095659084222,0,0,112.963876641255,132.17472003976,0,0,0,0,64.1336249936622
90,1,61.2165632584622,0,30.3376942818045,0,0,0,0,0,95.4098223046615,0,0,114.944033682893,118.957248035784,0,0,0,0,65.2262877689614
91,1,59.1794091813924,0,30.5510130530322,0,0,0,0,0,94.8154479940137,0,0,116.921704090767,307.061523232206,0,0,0,0,66.3476688743961
92,1,57.1837307181352,0,30.7283430445033,0,0,0,0,0,94.2088481163296,0,0,118.882531995384,276.355370908985,0,0,0,0,67.4671489341715
93,1,55.2417200389204,0,30.8856624452092,0,0,0,0,0,93.5782906024224,0,0,120.813179178234,248.719833818087,0,0,0,0,68.5586255190838
94,1,53.3629173916434,0,31.0363080155856,0,0,0,0,0,92.9169327357038,0,0,122.701921457618,223.847850436278,0,0,0,0,69.6004736259864
95,1,51.5541541353658,0,31.1906461943017,0,0,0,0,0,92.2202127606259,0,0,124.536115602964,201.46306539265,0,0,0,0,70.5738917297734
96,1,49.8200441992257,0,31.3565578627012,0,0,0,0,0,91.4855806527724,0,0,126.303568867986,181.316758853385,0,0,0,0,71.4633869824452
97,1,48.1570830818541,0,31.5328526027928,0,0,0,0,0,90.6975043685933,0,0,128.009445949748,163.185082968047,0,0,0,0,72.2730435579791
98,1,46.5618125745228,0,31.7182837079768,0,0,0,0,0,89.8475217597528,0,0,129.655495610378,146.866574671242,0,0,0,0,73.0048390327337
99,1,44.969632161708,0,31.8105661284409,0,0,0,0,0,89.0500026503618,0,0,131.329497707691,132.179917204118,0,0,0,0,73.8349147403991
100,1,43.3948217410389,0,31.8338210472953,0,0,0,0,0,88.2767799561069,0,0,133.011240027733,118.961925483706,0,0,0,0,74.7236698334669
101,1,41.8491086069058,0,31.8087196768592,0,0,0,0,0,87.5084790696682,0,0,134.684351965965,107.065732935336,0,0,0,0,75.6376675265616
102,1,40.342000047737,0,31.7529028479372,0,0,0,0,0,86.7326304114739,0,0,136.335936971931,96.359159641802,0,0,0,0,76.5491754143875
103,1,38.8807893756003,0,31.6809825164211,0,0,0,0,0,85.9411546483622,0,0,137.95422436388,86.7232436776218,0,0,0,0,77.4345518749092
104,1,37.4710427592067,0,31.6050853406928,0,0,0,0,0,85.1296465228195,0,0,139.529090630751,78.0509193098596,0,0,0,0,78.2742323134337
105,1,36.1166105684596,0,31.53463863442,0,0,0,0,0,84.2953656280962,0,0,141.049370730034,70.2458273788736,0,0,0,0,79.0510804681518
106,1,34.8199451594775,0,31.4768094603404,0,0,0,0,0,83.437031100958,0,0,142.504152505762,63.2212446409863,0,0,0,0,79.7508685790173
107,1,33.5785041997024,0,31.4307598533069,0,0,0,0,0,82.5420547071457,0,0,143.894818732714,56.8991201768876,0,0,0,0,80.3763042597053
108,1,32.3897614260197,0,31.3955803280567,0,0,0,0,0,81.603544750473,0,0,145.220717584955,51.2092081591989,0,0,0,0,80.9284249896999
109,1,31.2121064985741,0,31.283197268702,0,0,0,0,0,80.7096845866715,0,0,146.563332838953,46.088287343279,0,0,0,0,81.5688472868412
110,1,30.0543316252973,0,31.1148156029966,0,0,0,0,0,79.8389658005703,0,0,147.902953121174,41.4794586089511,0,0,0,0,82.26071160338
111,1,28.9235835046775,0,30.9085477257184,0,0,0,0,0,78.9767703111138,0,0,149.224248394554,37.331512748056,0,0,0,0,82.9731650293645
112,1,27.8255695549074,0,30.6797748372237,0,0,0,0,0,78.1138460260916,0,0,150.515666110077,33.5983614732504,0,0,0,0,83.6808223289636
113,1,26.7647492645118,0,30.4414629205125,0,0,0,0,0,77.2450183120492,0,0,151.768680865526,30.2385253259254,0,0,0,0,84.3631003347657
114,1,25.7445143605011,0,30.2044615492646,0,0,0,0,0,76.3681781480312,0,0,152.977246566473,27.2146727933328,0,0,0,0,85.003645092696
115,1,24.7671558300384,0,29.9772873936932,0,0,0,0,0,75.4824657144106,0,0,154.134539558439,24.4932055139995,0,0,0,0,85.5883889213347
116,1,23.8340412055904,0,29.7664590555214,0,0,0,0,0,74.5879748780295,0,0,155.233778179694,22.0438849625996,0,0,0,0,86.1057813953469
117,1,22.9433966434117,0,29.5716485489678,0,0,0,0,0,73.6748730761775,0,0,156.276496646423,19.8394964663396,0,0,0,0,86.5587755544393
118,1,22.0933983152806,0,29.3923759298531,0,0,0,0,0,72.7377258418792,0,0,157.262785653918,17.8555468197057,0,0,0,0,86.9487993735153
119,1,21.2822387103754,0,29.2281012637433,0,0,0,0,0,71.7744785715793,0,0,158.192045799382,16.0699921377351,0,0,0,0,87.2765001784525
120,1,20.5081792996908,0,29.0783107638426,0,0,0,0,0,70.7856603768967,0,0,159.063601836003,14.4629929239616,0,0,0,0,87.5422933926997
121,1,19.7695911381041,0,28.9425850305201,0,0,0,0,0,69.7737592264989,0,0,159.877142234429,13.0166936315654,0,0,0,0,87.7467362822143
122,1,19.0649791973205,0,28.8206528677615,0,0,0,0,0,68.7427195724057,0,0,160.63304320306,11.7150242684089,0,0,0,0,87.8907756875801
123,1,18.3929819694248,0,28.712387349599,0,0,0,0,0,67.6974682286917,0,0,161.332321652102,10.543521841568,0,0,0,0,87.9757698348312
124,1,17.7523644877715,0,28.6177952131748,0,0,0,0,0,66.6435335544515,0,0,161.976589197972,9.4891696574112,0,0,0,0,88.0034850099344
125,1,17.1418605893823,0,28.5365206745581,0,0,0,0,0,65.5860165120071,0,0,162.565369543471,8.54025269167008,0,0,0,0,87.9748559877101
126,1,16.5601932116236,0,28.4679404690532,0,0,0,0,0,64.5295783700995,0,0,163.097066573263,7.68622742250307,0,0,0,0,87.8904947458583
127,1,16.004295271034,0,28.4060737449739,0,0,0,0,0,63.4705222570682,0,0,163.576267533549,6.91760468025276,0,0,0,0,87.7605850307996
128,1,15.4716089103553,0,28.3462720501211,0,0,0,0,0,62.4074949091932,0,0,164.005666913061,6.22584421222749,0,0,0,0,87.5926369259319
129,1,14.9600291835245,0,28.2850549269351,0,0,0,0,0,61.3408942353945,0,0,164.38679473507,5.60325979100474,0,0,0,0,87.3921795877506
130,1,14.4678512174148,0,28.2199672548926,0,0,0,0,0,60.2724160121143,0,0,164.72062466946,5.04293381190427,0,0,0,0,87.1633232580551
131,1,13.9937200422687,0,28.1494512381799,0,0,0,0,0,59.2047025090767,0,0,165.008051095948,4.53864043071384,0,0,0,0,86.9092024742373
132,1,13.5365833157842,0,28.0727303133281,0,0,0,0,0,58.1410685191443,0,0,165.250251499336,4.08477638764245,0,0,0,0,86.6323218685757
133,1,13.0956396060104,0,27.9896688749258,0,0,0,0,0,57.085238219599,0,0,165.44872339421,3.67629874887821,0,0,0,0,86.3347180763987
134,1,12.6702922373976,0,27.9006485713036,0,0,0,0,0,56.0411389234277,0,0,165.605314449189,3.30866887399039,0,0,0,0,86.0180963551408
135,1,12.2600105677989,0,27.8060475999752,0,0,0,0,0,55.0121790325156,0,0,165.719772028392,2.97780198659135,0,0,0,0,85.6828290553718
136,1,11.8643192832566,0,27.7062537048268,0,0,0,0,0,54.0012933424818,0,0,165.790688264506,2.68002178793222,0,0,0,0,85.3285203519531
137,1,11.4827877206808,0,27.6016694996932,0,0,0,0,0,53.0109787931721,0,0,165.81616306106,2.41201960913899,0,0,0,0,84.9544017413177
138,1,11.1150209232419,0,27.4927162208892,0,0,0,0,0,52.0433305080837,0,0,165.794273117936,2.17081764822509,0,0,0,0,84.5596098957362
139,1,10.7606555456098,0,27.379847652692,0,0,0,0,0,51.1000963883441,0,0,165.723462176776,1.95373588340258,0,0,0,0,84.1434096457919
140,1,10.419358302452,0,27.2635684839584,0,0,0,0,0,50.1827391472236,0,0,165.602850888472,1.75836229506233,0,0,0,0,83.7053650805306
141,1,10.0908250611252,0,27.144450691373,0,0,0,0,0,49.292495169843,0,0,165.432453084252,1.58252606555609,0,0,0,0,83.2454564980352
142,1,9.77477998059169,0,27.0231464684039,0,0,0,0,0,48.430427212778,0,0,165.213310323192,1.42427345900048,0,0,0,0,82.7641514271427
143,1,9.47096808665627,0,26.900364051231,0,0,0,0,0,47.5974240240561,0,0,164.947365458341,1.28184611310044,0,0,0,0,82.2623571004766
144,1,9.17914958611328,0,26.7768488666272,0,0,0,0,0,46.7942055445731,0,0,164.63734566586,1.15366150179039,0,0,0,0,81.7413724474744
145,1,8.89901359903897,0,26.6529664602426,0,0,0,0,0,46.0207935010784,0,0,164.284459463883,1.03829535161135,0,0,0,0,81.2019247753453
146,1,8.63019718303815,0,26.5288098372778,0,0,0,0,0,45.2767015939547,0,0,163.889110553742,0.934465816450218,0,0,0,0,80.6444923974788
147,1,8.37230069545877,0,26.4042842115363,0,0,0,0,0,44.5610838184922,0,0,163.45138631739,0.841019234805196,0,0,0,0,80.0695126047728
148,1,8.1249008570208,0,26.27917584687,0,0,0,0,0,43.8728532059487,0,0,162.971393773992,0.756917311324676,0,0,0,0,79.4775137151118
149,1,7.88756217079294,0,26.1532090154801,0,0,0,0,0,43.2107786130998,0,0,162.449491304844,0.681225580192209,0,0,0,0,78.8691969400772
150,1,7.65984699519199,0,26.0260936169467,0,0,0,0,0,42.5735645227248,0,0,161.886448767303,0.613103022172988,0,0,0,0,78.2454853335693
151,1,7.4413240044354,0,25.8975628115672,0,0,0,0,0,41.9599140337239,0,0,161.283543880317,0.551792719955689,0,0,0,0,77.6075454952086
152,1,7.23157520916083,0,25.7674023995866,0,0,0,0,0,41.3685781953914,0,0,160.642613274704,0.49661344796012,0,0,0,0,76.9567911113786
153,1,7.03019687213138,0,25.6354448763869,0,0,0,0,0,40.7983551989433,0,0,159.965904119564,0.446952103164108,0,0,0,0,76.2948063842481
154,1,6.83680087601082,0,25.5015665405201,0,0,0,0,0,40.248092536179,0,0,159.255960244827,0.402256892847697,0,0,0,0,75.6232861852408
155,1,6.6510160283749,0,25.3656857205884,0,0,0,0,0,39.7166898093081,0,0,158.51553044004,0.362031203562928,0,0,0,0,74.9439874050945
156,1,6.47248908840891,0,25.2277613023551,0,0,0,0,0,39.2031013270916,0,0,157.747493119847,0.325828083206635,0,0,0,0,74.2586888704786
157,1,6.30088570356262,0,25.0877926666209,0,0,0,0,0,38.7063402410185,0,0,156.954803345701,0.293245274885971,0,0,0,0,73.5691623834682
158,1,6.13589131928914,0,24.9458213934649,0,0,0,0,0,38.2254848138206,0,0,156.140463263195,0.263920747397374,0,0,0,0,72.8771551874258
159,1,5.977212035336,0,24.8019344855699,0,0,0,0,0,37.7596865166507,0,0,155.307513132127,0.237528672657637,0,0,0,0,72.1843824731503
160,1,5.82457536901037,0,24.6562687165232,0,0,0,0,0,37.3081794111063,0,0,154.45903915311,0.213775805391873,0,0,0,0,71.4925281140181
161,1,5.67773053198309,0,24.5090133738064,0,0,0,0,0,36.8702870772868,0,0,153.598179575906,0.192398224852686,0,0,0,0,70.8032457925732
162,1,5.53644833146117,0,24.3604117882101,0,0,0,0,0,36.445427603832,0,0,152.728130249507,0.173158402367417,0,0,0,0,70.1181607952743
163,1,5.4005161531327,0,24.2107321304058,0,0,0,0,0,36.0330763710636,0,0,151.851968686636,0.155842562130676,0,0,0,0,69.4387986326354
164,1,5.26973432312603,0,24.0602472617666,0,0,0,0,0,35.6327410811426,0,0,150.972543921152,0.140258305917608,0,0,0,0,68.7665419214733
165,1,5.14391340702629,0,23.9092210442202,0,0,0,0,0,35.2439454621512,0,0,150.092412666086,0.126232475325847,0,0,0,0,68.102606954151
166,1,5.02287219536239,0,23.7578994959087,0,0,0,0,0,34.866219405298,0,0,149.213809080261,0.113609227793263,0,0,0,0,67.4480343954273
167,1,4.90643622994891,0,23.60650574438,0,0,0,0,0,34.4990940590134,0,0,148.338639574776,0.102248305013936,0,0,0,0,66.8036903737697
168,1,4.79443678200784,0,23.455238057509,0,0,0,0,0,34.1421008503449,0,0,147.468496658982,0.0920234745125426,0,0,0,0,66.1702753695487
169,1,4.68671019811483,0,23.3042702584329,0,0,0,0,0,33.794773444723,0,0,146.604686389099,0.0828211270612884,0,0,0,0,65.548338585586
170,1,4.5830975522696,0,23.1537539929589,0,0,0,0,0,33.4566518849592,0,0,145.748265357996,0.0745390143551595,0,0,0,0,64.9382960822203
171,1,4.48344426265034,0,23.0038203974896,0,0,0,0,0,33.1272855665992,0,0,144.900071003154,0.0670851129196436,0,0,0,0,64.3404460086883
172,1,4.38759975205132,0,22.8545816032542,0,0,0,0,0,32.8062356468875,0,0,144.060747912001,0.0603766016276792,0,0,0,0,63.7549820243488
173,1,4.29541718132998,0,22.7061322426612,0,0,0,0,0,32.4930771198214,0,0,143.230771309798,0.0543389414649113,0,0,0,0,63.1820053914873
174,1,4.20675326071383,0,22.5585509961944,0,0,0,0,0,32.1874006222049,0,0,142.410468233266,0.0489050473184202,0,0,0,0,62.6215359470822
175,1,4.12146815503604,0,22.4119023174768,0,0,0,0,0,31.8888141778591,0,0,141.600037603575,0.0440145425865782,0,0,0,0,62.0735224644028
176,1,4.03942549874783,0,22.266238492884,0,0,0,0,0,31.5969451169836,0,0,140.799570562601,0.0396130883279203,0,0,0,0,61.5378529792721
177,1,3.96049252960854,0,22.1216021581836,0,0,0,0,0,31.3114423643105,0,0,140.009072214973,0.0356517794951283,0,0,0,0,61.0143655631309
178,1,3.88454034245385,0,21.9780293502616,0,0,0,0,0,31.0319792310136,0,0,139.228485607818,0.0320866015456155,0,0,0,0,60.5028598942115
179,1,3.81144423448877,0,21.8355529586012,0,0,0,0,0,30.7582565586017,0,0,138.45771734871,0.0288779413910539,0,0,0,0,60.0031093900306
180,1,3.74108411887402,0,21.6942064736426,0,0,0,0,0,30.4900061081552,0,0,137.696664434561,0.0259901472519485,0,0,0,0,59.5148737324181
181,1,3.67334467061871,0,21.5540256486642,0,0,0,0,0,30.2269910245933,0,0,136.945226880173,0.0233911325267537,0,0,0,0,59.0379054954864
182,1,3.60811531329128,0,21.4150488737298,0,0,0,0,0,29.9690045017713,0,0,136.203311624196,0.0210520192740783,0,0,0,0,58.5719531363762
183,1,3.54529011193603,0,21.2773167715154,0,0,0,0,0,29.7158673741261,0,0,135.470831281831,0.0189468173466705,0,0,0,0,58.1167618202655
184,1,3.48476761339692,0,21.140871356519,0,0,0,0,0,29.4674251258109,0,0,134.747700163658,0.0170521356120034,0,0,0,0,57.6720730758857
185,1,3.42645066166405,0,21.0057549991648,0,0,0,0,0,29.2235446672218,0,0,134.03382926604,0.0153469220508031,0,0,0,0,57.2376239820387
186,1,3.3702462081663,0,20.8720093751106,0,0,0,0,0,28.9841111410513,0,0,133.329121478556,0.0138122298457228,0,0,0,0,56.8131463942377
187,1,3.31606513076688,0,20.7396745280404,0,0,0,0,0,28.7490249454162,0,0,132.633467859481,0.0124310068611505,0,0,0,0,56.3983665566314
188,1,3.26382207136154,0,20.608788138593,0,0,0,0,0,28.5181991097402,0,0,131.946745553149,0.0111879061750355,0,0,0,0,55.9930053288751
189,1,3.21343527920291,0,20.4793849134613,0,0,0,0,0,28.2915569168858,0,0,131.268816710242,0.0100691155575319,0,0,0,0,55.5967787627842
190,1,3.16482645527976,0,20.3514960611595,0,0,0,0,0,28.0690297330252,0,0,130.599528101047,0.00906220400177872,0,0,0,0,55.2093988977015
191,1,3.11792059666076,0,20.2251488422533,0,0,0,0,0,27.8505550327925,0,0,129.938711245059,0.00815598360160085,0,0,0,0,54.8305746975479
192,1,3.07264584102494,0,20.1003661881733,0,0,0,0,0,27.6360746134732,0,0,129.286182922543,0.00734038524144077,0,0,0,0,54.4600130696197
193,1,3.02893331394064,0,19.977166398115,0,0,0,0,0,27.4255330107024,0,0,128.641746041187,0.00660634671729669,0,0,0,0,54.0974199495165
194,1,2.98671698367764,0,19.8555629394415,0,0,0,0,0,27.21887614784,0,0,128.00519094637,0.00594571204556702,0,0,0,0,53.7425014843232
195,1,2.9459335298501,0,19.7355643886997,0,0,0,0,0,27.016050265527,0,0,127.376297353892,0.00535114084101032,0,0,0,0,53.3949653838657
196,1,2.90652223294998,0,19.6171745571658,0,0,0,0,0,26.8170011859992,0,0,126.754837143671,0.00481602675690929,0,0,0,0,53.0545225351193
