Time,Patch,WWWW,WWWR,WWWB,WWRR,WWRB,WWBB,WHWW,WHWR,WHWB,WHRR,WHRB,WHBB,HHWW,HHWR,HHWB,HHRR,HHRB,HHBB
24,1,263.467575719535,0,0,0,0,0,0,0,13.9769793609731,0,0,0,216.332734610252,0,0,0,0,0
25,1,260.497478708393,0,0,0,0,0,0,0,17.7645437489189,0,0,0,194.699461149227,0,0,0,0,0
26,1,257.567825792289,0,0,0,0,0,0,0,21.5011039126291,0,0,0,175.229515034304,0,0,0,0,0
27,1,254.770249025586,0,0,0,0,0,0,0,25.0913056068626,0,0,0,157.706563530874,0,0,0,0,0
28,1,252.171708478998,0,0,0,0,0,0,0,28.4636362308678,0,0,0,141.935907177787,0,0,0,0,0
29,1,248.971131151,0,0,0,0,0,0,0,32.416833054689,0,0,0,127.742316460008,0,0,0,0,0
30,1,245.40229593985,0,0,0,0,0,0,0,36.7167987078628,0,0,0,114.968084814007,0,0,0,0,0
31,1,241.65740577485,0,0,0,0,0,0,0,41.1728609576905,0,0,0,303.471276332606,0,0,0,0,0
32,1,237.887871298888,0,0,0,0,0,0,0,45.6288769260654,0,0,0,273.124148699346,0,0,0,0,0
33,1,234.210590450805,0,0,0,0,0,0,0,49.958918422557,0,0,0,245.811733829411,0,0,0,0,0
34,1,230.713274596146,0,0,0,0,0,0,0,54.0634570008555,0,0,0,221.23056044647,0,0,0,0,0
35,1,227.458926738853,0,0,0,0,0,0,0,57.8659126169768,0,0,0,199.107504401823,0,0,0,0,0
36,1,224.489682404752,0,0,0,0,0,0,0,61.3095325428365,0,0,0,179.196753961641,0,0,0,0,0
37,1,221.83013671867,0,0,0,0,0,0,0,64.3545725650033,0,0,0,161.277078565477,0,0,0,0,0
38,1,219.455192127178,0,0.0465386540277935,0,0,0,0,0,67.0095422531872,0,0,0.0620948386643194,145.149370708929,0,0,0,0,0.0411029483188095
39,1,216.60120823042,0,0.142713916598255,0,0,0,0,0,69.9473171545312,0,0,0.275597805375953,130.634433638036,0,0,0,0,0.211908738444939
40,1,213.401060456604,0,0.306998461352923,0,0,0,0,0,72.9951710652571,0,0,0.663329890949992,117.570990274233,0,0,0,0,0.527726546523796
41,1,209.968525335699,0,0.552441339986186,0,0,0,0,0,76.0249740705529,0,0,1.22785355973027,305.813891246809,0,0,0,0,0.985946421359067
42,1,206.401014608163,0,0.887224894741493,0,0,0,0,0,78.943420408531,0,0,1.95798821992845,275.232502122128,0,0,0,0,1.57224441750008
43,1,202.781232787289,0,1.3152908452023,0,0,0,0,0,81.6838662604241,0,0,2.83370160831792,247.709251909916,0,0,0,0,2.26523090047148
44,1,199.179434650677,0,1.83699765012743,0,0,0,0,0,84.2003589424251,0,0,3.82978654995027,222.938326718924,0,0,0,0,3.0399105042086
45,1,195.655229766801,0,2.44976041076322,0,0,0,0,0,86.4629188989248,0,0,4.91857830436492,200.644494047032,0,0,0,0,3.87019340194234
46,1,192.258799250439,0,3.14861728102855,0,0,0,0,0,88.4536489023016,0,0,6.07188324984555,180.580044642328,0,0,0,0,4.73063112755219
47,1,188.973121306667,0,3.94685964489504,0,0,0,0,0,90.1562147223827,0,0,7.3090553585083,162.522040178096,0,0,0,0,5.62954983526367
48,1,185.78747814658,0,4.85109942140652,0,0,0,0,0,91.5690209403775,0,0,8.63527400821528,146.269836160286,0,0,0,0,6.5650388944367
49,1,182.233453153554,0,5.75036637104546,0,0,0,0,0,93.131009833019,0,0,10.1908088732072,131.642852544257,0,0,0,0,7.72537494977008
50,1,178.433326287994,0,6.66071368595262,0,0,0,0,0,94.7435379128048,0,0,11.9364678495649,118.478567289832,0,0,0,0,9.06275310099572
51,1,174.491779824023,0,7.59376097141171,0,0,0,0,0,96.3336018525853,0,0,13.8297221579872,306.630710560849,0,0,0,0,10.5285797842522
52,1,170.498206298328,0,8.55734123412519,0,0,0,0,0,97.8481752107871,0,0,15.8272045968146,275.967639504764,0,0,0,0,12.0757609214525
53,1,166.52797173448,0,9.55599901870536,0,0,0,0,0,99.2491021395901,0,0,17.8863755552884,248.370875554287,0,0,0,0,13.6601894573126
54,1,162.644462900263,0,10.5915437312361,0,0,0,0,0,100.509789631353,0,0,19.966908139337,223.533787998859,0,0,0,0,15.2418822935926
55,1,158.900655512674,0,11.6635217111334,0,0,0,0,0,101.612509517603,0,0,22.0316399376303,201.180409198973,0,0,0,0,16.78567250426
56,1,155.339302103664,0,12.7716777216061,0,0,0,0,0,102.546473288439,0,0,24.0514294478372,181.062368279075,0,0,0,0,18.263061283833
57,1,151.94938190571,0,13.9237300181832,0,0,0,0,0,103.290760306436,0,0,26.0442752479758,162.956131451168,0,0,0,0,19.6800084471517
58,1,148.720076413401,0,15.1237862135088,0,0,0,0,0,103.836202067008,0,0,28.0182667123036,146.660518306051,0,0,0,0,21.0361550162165
59,1,145.302238656485,0,16.230131254378,0,0,0,0,0,104.506451754186,0,0,30.1364671574553,131.994466475446,0,0,0,0,22.5577933656537
60,1,141.776954699859,0,17.2714659495424,0,0,0,0,0,105.223265735035,0,0,32.3630600430396,118.795019827901,0,0,0,0,24.1909969805453
61,1,138.211662621044,0,18.2715960982307,0,0,0,0,0,105.928776295435,0,0,34.6634869590642,306.915517845111,0,0,0,0,25.8866767914344
62,1,134.662277908793,0,19.2501352657157,0,0,0,0,0,106.581545317691,0,0,37.0055371378603,276.2239660606,0,0,0,0,27.6014167376287
63,1,131.174369342551,0,20.2229319943291,0,0,0,0,0,107.152534863473,0,0,39.3595526732074,248.60156945454,0,0,0,0,29.2975032915368
64,1,127.78516338464,0,21.2026901513453,0,0,0,0,0,107.622791408338,0,0,41.6988573980335,223.741412509086,0,0,0,0,30.9430229085091
65,1,124.522706824595,0,22.1992511050123,0,0,0,0,0,107.978914107727,0,0,44.0005162806949,201.367271258178,0,0,0,0,32.5113948885631
66,1,121.407440612118,0,23.2200953429703,0,0,0,0,0,108.212438368685,0,0,46.2455130352969,181.23054413236,0,0,0,0,33.9814954883721
67,1,118.427123047226,0,24.2691282730076,0,0,0,0,0,108.303338890472,0,0,48.4449256226863,163.107489719124,0,0,0,0,35.3588881655844
68,1,115.570446223778,0,25.3479792396153,0,0,0,0,0,108.24260738591,0,0,50.6046965650073,146.796740747211,0,0,0,0,36.6461101475702
69,1,112.600171204477,0,26.300657830418,0,0,0,0,0,108.263198450151,0,0,52.8969339850393,132.11706667249,0,0,0,0,38.0715944122418
70,1,109.570126439957,0,27.1606665409899,0,0,0,0,0,108.309322535711,0,0,55.2842497319221,118.905360005241,0,0,0,0,39.5847087636904
71,1,106.525333466348,0,27.956176719771,0,0,0,0,0,108.341251583012,0,0,57.7327497492652,307.014824004717,0,0,0,0,41.1410424809882
72,1,103.503450856786,0,28.710802217408,0,0,0,0,0,108.332117484965,0,0,60.2122065045963,276.313341604245,0,0,0,0,42.7024019195759
73,1,100.53541268721,0,29.4439981999835,0,0,0,0,0,108.264395527013,0,0,62.6953507697568,248.682007443821,0,0,0,0,44.2361173024751
74,1,97.6468675841632,0,30.1718585358244,0,0,0,0,0,108.128225130709,0,0,65.1581878325989,223.813806699439,0,0,0,0,45.714921487303
75,1,94.8575895692176,0,30.906981344538,0,0,0,0,0,107.917362795609,0,0,67.5793881506576,201.432426029495,0,0,0,0,47.1158564736702
76,1,92.1824117800588,0,31.6590376759195,0,0,0,0,0,107.628632686656,0,0,69.9406819235821,181.289183426545,0,0,0,0,48.4204553309085
77,1,89.614645437891,0,32.429461755066,0,0,0,0,0,107.244220600831,0,0,72.2468033774008,163.160265083891,0,0,0,0,49.6334841809904
78,1,87.14808372882,0,33.2182717416672,0,0,0,0,0,106.755444284455,0,0,74.4994648287134,146.844238575502,0,0,0,0,50.7572748542901
79,1,84.6290271358087,0,33.872169264613,0,0,0,0,0,106.332831261375,0,0,76.8614456962988,132.159814717952,0,0,0,0,52.0066042280763
80,1,82.0935340985203,0,34.4255453865875,0,0,0,0,0,105.935465900584,0,0,79.2941489054208,118.943833246156,0,0,0,0,53.3330957382934
81,1,79.5716632493075,0,34.9075453100847,0,0,0,0,0,105.534693275752,0,0,81.7643468926451,307.049449921541,0,0,0,0,54.6950104570789
82,1,77.0883702680445,0,35.3428319493399,0,0,0,0,0,105.111630330888,0,0,84.2439831549776,276.344504929387,0,0,0,0,56.0570669228905
83,1,74.6637511312177,0,35.7518387310208,0,0,0,0,0,104.654037368361,0,0,86.7086545922439,248.710054436448,0,0,0,0,57.3893127352947
84,1,72.3140113733129,0,36.1515199345508,0,0,0,0,0,104.155105335574,0,0,89.1376635740287,223.839048992803,0,0,0,0,58.6669655927103
85,1,70.0512712380178,0,36.5551155478656,0,0,0,0,0,103.610413885421,0,0,91.5124311384376,201.455144093523,0,0,0,0,59.8691558533268
86,1,67.8842342696774,0,36.9727571936592,0,0,0,0,0,103.017624240541,0,0,93.8170578503859,181.309629684171,0,0,0,0,60.9791564265501
87,1,65.8079718851877,0,37.4048138197667,0,0,0,0,0,102.360049958607,0,0,96.0515271215763,163.178666715754,0,0,0,0,61.9999208748691
88,1,63.8176777660055,0,37.8507298503945,0,0,0,0,0,101.628711167741,0,0,98.2148056416244,146.860800044178,0,0,0,0,62.9328685951922
89,1,61.8120662006483,0,38.1703692072542,0,0,0,0,0,100.951600078348,0,0,100.455848025974,132.17472003976,0,0,0,0,63.9749609597357
90,1,59.8138999377649,0,38.3961878731343,0,0,0,0,0,100.296840391374,0,0,102.738640757752,118.957248035784,0,0,0,0,65.0815285795731
91,1,57.8419450185943,0,38.5557139743691,0,0,0,0,0,99.6423783033225,0,0,105.033622259098,307.061523232206,0,0,0,0,66.2147867769355
92,1,55.9115668735276,0,38.6722539581039,0,0,0,0,0,98.9739884442341,0,0,107.317103607788,276.355370908985,0,0,0,0,67.3434188456558
93,1,54.0348612893449,0,38.7650757477004,0,0,0,0,0,98.2826001098111,0,0,109.569136509575,248.719833818087,0,0,0,0,68.4411379863639
94,1,52.2213516646554,0,38.8501529434295,0,0,0,0,0,97.5634441232781,0,0,111.773485886633,223.847850436278,0,0,0,0,69.4864943749037
95,1,50.4779336128214,0,38.9399350244835,0,0,0,0,0,96.8135827750785,0,0,113.915276694336,201.46306539265,0,0,0,0,70.4613419596421
96,1,48.8093377598649,0,39.043933675876,0,0,0,0,0,96.0316944023649,0,0,115.981646258223,181.316758853385,0,0,0,0,71.3510980885148
97,1,47.2118604730867,0,39.1622011435595,0,0,0,0,0,95.2035248227032,0,0,117.970087932009,163.185082968047,0,0,0,0,72.1578156787726
98,1,45.6818835093941,0,39.2941527177426,0,0,0,0,0,94.3212630687642,0,0,119.878241163833,146.866574671242,0,0,0,0,72.8824770006705
99,1,44.153222281499,0,39.3173864474845,0,0,0,0,0,93.4831966115196,0,0,121.840179460504,132.179917204118,0,0,0,0,73.7050504271183
100,1,42.6402558387403,0,39.2609890626149,0,0,0,0,0,92.6650334050512,0,0,123.823454444713,118.961925483706,0,0,0,0,74.5847921092908
101,1,41.1547834358506,0,39.1496580208073,0,0,0,0,0,91.8503352689352,0,0,125.802360340723,107.065732935336,0,0,0,0,75.4876031264603
102,1,39.7063883041616,0,39.0042935543771,0,0,0,0,0,91.0288510710294,0,0,127.757079087426,96.359159641802,0,0,0,0,76.3854769917694
103,1,38.3024870783192,0,38.8421082087424,0,0,0,0,0,90.194219871911,0,0,129.671155502482,86.7232436776218,0,0,0,0,77.2549121276413
104,1,36.9487983715461,0,38.6773073004221,0,0,0,0,0,89.3433523722332,0,0,131.531513263755,78.0509193098596,0,0,0,0,78.0767717863172
105,1,35.6493477163029,0,38.5209313236983,0,0,0,0,0,88.4744918783412,0,0,133.325837139118,70.2458273788736,0,0,0,0,78.8347124991087
106,1,34.4067725812528,0,38.3813820655016,0,0,0,0,0,87.5870574842653,0,0,135.043301875028,63.2212446409863,0,0,0,0,79.5154844108482
107,1,33.2184200075494,0,38.258576331999,0,0,0,0,0,86.6689431551754,0,0,136.679773659621,56.8991201768876,0,0,0,0,80.1202239822893
108,1,32.0816807669995,0,38.1519538623563,0,0,0,0,0,85.7133818629003,0,0,138.231888919497,51.2092081591989,0,0,0,0,80.649262327224
109,1,30.9532195248285,0,37.9571777053501,0,0,0,0,0,84.7974733740307,0,0,139.818270405144,46.088287343279,0,0,0,0,81.2669279270958
110,1,29.8421262026341,0,37.6993679210776,0,0,0,0,0,83.9021604273116,0,0,141.409938021503,41.4794586089511,0,0,0,0,81.9356736050285
111,1,28.7558062027811,0,37.3998240401488,0,0,0,0,0,83.0146883607714,0,0,142.984603123159,37.331512748056,0,0,0,0,82.6243219257764
112,1,27.7002063664316,0,37.0765155957966,0,0,0,0,0,82.1272238699664,0,0,144.525677365779,33.5983614732504,0,0,0,0,83.3074528093971
113,1,26.680016115265,0,36.7445025264598,0,0,0,0,0,81.2356741360962,0,0,146.02119323246,30.2385253259254,0,0,0,0,83.9646792739035
114,1,25.6988517977074,0,36.4163222967238,0,0,0,0,0,80.3387559610165,0,0,147.462953799711,27.2146727933328,0,0,0,0,84.5800158481477
115,1,24.7592215613609,0,36.1017948842932,0,0,0,0,0,79.4362118193296,0,0,148.843330508179,24.4932055139995,0,0,0,0,85.1400068277304
116,1,23.8627006519199,0,35.8084246920555,0,0,0,0,0,78.528555818591,0,0,150.155687622346,22.0438849625996,0,0,0,0,85.6338413217453
117,1,23.0074712095884,0,35.5363684136169,0,0,0,0,0,77.6060369121952,0,0,151.397278504933,19.8394964663396,0,0,0,0,86.0631065081228
118,1,22.1916866432109,0,35.2853407218521,0,0,0,0,0,76.6631401067639,0,0,152.566104627478,17.8555468197057,0,0,0,0,86.4285683251946
119,1,21.4135308716838,0,35.0547745637963,0,0,0,0,0,75.6975867203289,0,0,153.661002703463,16.0699921377351,0,0,0,0,86.7306704807902
120,1,20.67126828794,0,34.8439726070532,0,0,0,0,0,74.7095740197866,0,0,154.681762995528,14.4629929239616,0,0,0,0,86.9699129755938
121,1,19.9632906287766,0,34.6522508917011,0,0,0,0,0,73.7012248300021,0,0,155.629294730042,13.0166936315654,0,0,0,0,87.1471585179349
122,1,19.2881430458537,0,34.4790468416977,0,0,0,0,0,72.6761323583073,0,0,156.505712852561,11.7150242684089,0,0,0,0,87.2638161910157
123,1,18.6445225455554,0,34.3239483512641,0,0,0,0,0,71.6389120664899,0,0,157.314111804334,10.543521841568,0,0,0,0,87.3218136836405
124,1,18.0312686196332,0,34.1867056186428,0,0,0,0,0,70.5948357299209,0,0,158.058369408814,9.4891696574112,0,0,0,0,87.3235496309246
125,1,17.4471959784742,0,34.0666905886717,0,0,0,0,0,69.548765972945,0,0,158.740584966733,8.54025269167008,0,0,0,0,87.2706982464924
126,1,16.8911116903401,0,33.9630103795542,0,0,0,0,0,68.5051512975631,0,0,159.361827596393,7.68622742250307,0,0,0,0,87.1646423859564
127,1,16.3598017130791,0,33.8691069531199,0,0,0,0,0,67.459908772031,0,0,159.925337479475,6.91760468025276,0,0,0,0,87.0147426954994
128,1,15.8506045660491,0,33.7797510556949,0,0,0,0,0,66.4112973250402,0,0,160.433668484231,6.22584421222749,0,0,0,0,86.8281294091754
129,1,15.3613467888952,0,33.6909022952082,0,0,0,0,0,65.3593299751494,0,0,160.888965436131,5.60325979100474,0,0,0,0,86.6102323428435
130,1,14.8902847216421,0,33.5995898131642,0,0,0,0,0,64.3053351827497,0,0,161.293251706146,5.04293381190427,0,0,0,0,86.3652319676563
131,1,14.4360505149232,0,33.5038034474937,0,0,0,0,0,63.251622304482,0,0,161.648682435165,4.53864043071384,0,0,0,0,86.0964278959637
132,1,13.9976019158674,0,33.4023918895626,0,0,0,0,0,62.201222930791,0,0,161.957754176024,4.08477638764245,0,0,0,0,85.8065351143142
133,1,13.5741673839475,0,33.2949265911611,0,0,0,0,0,61.1576357585724,0,0,162.223250806895,3.67629874887821,0,0,0,0,85.4978174902918
134,1,13.1651970940244,0,33.1815792930238,0,0,0,0,0,60.1246257394941,0,0,162.44821359149,3.30866887399039,0,0,0,0,85.1722053066302
135,1,12.7702141461202,0,33.0625443317977,0,0,0,0,0,59.1054597769868,0,0,162.633624879273,2.97780198659135,0,0,0,0,84.8303371308913
136,1,12.3888021370592,0,32.9380599421745,0,0,0,0,0,58.1029603156286,0,0,162.779241904069,2.68002178793222,0,0,0,0,84.4720855425094
137,1,12.0205925146138,0,32.8084154452969,0,0,0,0,0,57.1195430690712,0,0,162.884181989596,2.41201960913899,0,0,0,0,84.0969236410644
138,1,11.6652538300084,0,32.6739536855213,0,0,0,0,0,56.1572519215082,0,0,162.94734240111,2.17081764822509,0,0,0,0,83.704183117248
139,1,11.3224867195155,0,32.5350855339066,0,0,0,0,0,55.2178145370775,0,0,162.967772009497,1.95373588340258,0,0,0,0,83.2932686744162
140,1,10.9920219829055,0,32.3923094531661,0,0,0,0,0,54.3027061202411,0,0,162.944982955716,1.75836229506233,0,0,0,0,82.863827758664
141,1,10.673619595156,0,32.2462286734568,0,0,0,0,0,53.4132096696976,0,0,162.879182479156,1.58252606555609,0,0,0,0,82.4158709037265
142,1,10.3670679473363,0,32.0975643490891,0,0,0,0,0,52.5504695441329,0,0,162.771431855582,1.42427345900048,0,0,0,0,81.9498491772672
143,1,10.0721757907977,0,31.9471262909599,0,0,0,0,0,51.7154875742821,0,0,162.62355128191,1.28184611310044,0,0,0,0,81.4666155189552
144,1,9.78876612942643,0,31.7957897772872,0,0,0,0,0,50.9091251929573,0,0,162.438033836849,1.15366150179039,0,0,0,0,80.9673854012476
145,1,9.51658026038756,0,31.6440232141165,0,0,0,0,0,50.1315299691235,0,0,162.215888135881,1.03829535161135,0,0,0,0,80.452822050415
146,1,9.25529797245126,0,31.4920008267079,0,0,0,0,0,49.3823283227849,0,0,161.957307545116,0.934465816450218,0,0,0,0,79.9233402099096
147,1,9.00455387939653,0,31.3396907691786,0,0,0,0,0,48.6607749268007,0,0,161.662129102102,0.841019234805196,0,0,0,0,79.3793009809621
148,1,8.76395146187557,0,31.1869268440154,0,0,0,0,0,47.9658724433236,0,0,161.330152814522,0.756917311324676,0,0,0,0,78.8211358764756
149,1,8.53307554979897,0,31.0334685114562,0,0,0,0,0,47.2964697649379,0,0,160.961366959612,0.681225580192209,0,0,0,0,78.2494248587253
150,1,8.31150355795357,0,30.8790519561851,0,0,0,0,0,46.6513438712163,0,0,160.556109468879,0.613103022172988,0,0,0,0,77.664944649459
151,1,8.09881511666787,0,30.7234311582835,0,0,0,0,0,46.0292650734132,0,0,160.115170899962,0.551792719955689,0,0,0,0,77.0686920656179
152,1,7.89460025643721,0,30.5664107073317,0,0,0,0,0,45.4290487763879,0,0,159.639855732955,0.49661344796012,0,0,0,0,76.4618907949525
153,1,7.69846063972162,0,30.4078388473227,0,0,0,0,0,44.8495535443072,0,0,159.13184535192,0.446952103164108,0,0,0,0,75.8459187545337
154,1,7.51001139111514,0,30.2476046730688,0,0,0,0,0,44.2896831134077,0,0,158.593095658304,0.402256892847697,0,0,0,0,75.2222523300981
155,1,7.32888289985917,0,30.0856368267805,0,0,0,0,0,43.7483893480065,0,0,158.025755812247,0.362031203562928,0,0,0,0,74.5924215048628
156,1,7.15472232528793,0,29.9219025382698,0,0,0,0,0,43.2246749693777,0,0,157.432101781123,0.325828083206635,0,0,0,0,73.9579730489571
157,1,6.98719503841454,0,29.7564083867474,0,0,0,0,0,42.7175981258192,0,0,156.814491472215,0.293245274885971,0,0,0,0,73.3204446306055
158,1,6.8259860734242,0,29.589203218849,0,0,0,0,0,42.226279506737,0,0,156.175342881587,0.263920747397374,0,0,0,0,72.681350286491
159,1,6.67080155121667,0,29.4203829312773,0,0,0,0,0,41.7499116798073,0,0,155.517132602791,0.237528672657637,0,0,0,0,72.0421759190559
160,1,6.52137001990173,0,29.2500966532239,0,0,0,0,0,41.2877700573238,0,0,154.842410991802,0.213775805391873,0,0,0,0,71.4043830345871
161,1,6.37744323127832,0,29.0785511246098,0,0,0,0,0,40.8392213400204,0,0,154.15381539763,0.192398224852686,0,0,0,0,70.7694128731003
162,1,6.23879647337076,0,28.9060137177456,0,0,0,0,0,40.4037299980144,0,0,153.454082632086,0.173158402367417,0,0,0,0,70.1386911943412
163,1,6.10522306093938,0,28.7327800361261,0,0,0,0,0,39.9808187419916,0,0,152.74587976827,0.155842562130676,0,0,0,0,69.5135601426046
164,1,5.97653034275666,0,28.5591515733276,0,0,0,0,0,39.5700419713974,0,0,152.031697585992,0.140258305917608,0,0,0,0,68.8952370971185
165,1,5.8525367218844,0,28.3854204130326,0,0,0,0,0,39.1709682694994,0,0,151.313787625828,0.126232475325847,0,0,0,0,68.2847921141212
166,1,5.73306941348914,0,28.2118591701121,0,0,0,0,0,38.7831695737876,0,0,150.594130802535,0.113609227793263,0,0,0,0,67.6831386517123
167,1,5.61796278747003,0,28.0387150555771,0,0,0,0,0,38.4062155211526,0,0,149.874429650585,0.102248305013936,0,0,0,0,67.0910340910419
168,1,5.50705720761889,0,27.8662073320137,0,0,0,0,0,38.039671959136,0,0,149.156118768703,0.0920234745125426,0,0,0,0,66.5090876727679
169,1,5.40019828078223,0,27.6945274389218,0,0,0,0,0,37.6831026352113,0,0,148.440388454048,0.0828211270612884,0,0,0,0,65.9377736989202
170,1,5.29723645361839,0,27.5238412434505,0,0,0,0,0,37.3360733124879,0,0,147.728217803556,0.0745390143551595,0,0,0,0,65.3774484134868
171,1,5.1980265482219,0,27.3542905767969,0,0,0,0,0,36.9981546289878,0,0,147.020401079872,0.0670851129196436,0,0,0,0,64.8283639347065
172,1,5.10242733853789,0,27.1859946106018,0,0,0,0,0,36.6689244082987,0,0,146.317570214018,0.0603766016276792,0,0,0,0,64.2906803979402
173,1,5.01030120605431,0,27.0190512798952,0,0,0,0,0,36.3479696862363,0,0,145.620214644447,0.0543389414649113,0,0,0,0,63.7644767915216
174,1,4.92151388214914,0,26.8535387952461,0,0,0,0,0,36.0348885150809,0,0,144.928698937829,0.0489050473184202,0,0,0,0,63.2497606691106
175,1,4.83593430033956,0,26.6895174168164,0,0,0,0,0,35.7292917839976,0,0,144.2432794471,0.0440145425865782,0,0,0,0,62.7464772658422
176,1,4.75343458206143,0,26.5270316883164,0,0,0,0,0,35.4308053329356,0,0,143.56412145156,0.0396130883279203,0,0,0,0,62.2545186257894
177,1,4.67389017104383,0,26.3661132879693,0,0,0,0,0,35.1390725887744,0,0,142.891318012329,0.0356517794951283,0,0,0,0,61.7737332606423
178,1,4.59718012185469,0,26.2067845994815,0,0,0,0,0,34.8537578855878,0,0,142.224911467006,0.0320866015456155,0,0,0,0,61.3039367301769
179,1,4.5231875103954,0,26.0490628483721,0,0,0,0,0,34.5745503030462,0,0,141.564917015229,0.0288779413910539,0,0,0,0,60.8449229347507
180,1,4.45179994019696,0,25.8929646862946,0,0,0,0,0,34.3011679065734,0,0,140.91134802155,0.0259901472519485,0,0,0,0,60.396475978395
181,1,4.3829097320596,0,25.7385084043022,0,0,0,0,0,34.0333588267623,0,0,140.264227429678,0.0233911325267537,0,0,0,0,59.9583762868834
182,1,4.31641392632162,0,25.5857146873145,0,0,0,0,0,33.7709003959239,0,0,139.623590696064,0.0210520192740783,0,0,0,0,59.5304031997573
183,1,4.25221417415796,0,25.4346064783857,0,0,0,0,0,33.5135971101707,0,0,138.989483702448,0.0189468173466705,0,0,0,0,59.1123354561158
184,1,4.19021656545226,0,25.2852083276774,0,0,0,0,0,33.2612779303215,0,0,138.361957971265,0.0170521356120034,0,0,0,0,58.7039505275834
185,1,4.13033142512406,0,25.1375454904967,0,0,0,0,0,33.0137932873978,0,0,137.741064827349,0.0153469220508031,0,0,0,0,58.305023471342
186,1,4.07247310131583,0,24.9916429741945,0,0,0,0,0,32.7710120704608,0,0,137.126849726163,0.0138122298457228,0,0,0,0,57.9153258004615
187,1,4.01655976197567,0,24.8475246783919,0,0,0,0,0,32.5328187989346,0,0,136.519347601482,0.0124310068611505,0,0,0,0,57.534624716442
188,1,3.96251321220002,0,24.7052127360615,0,0,0,0,0,32.2991111299563,0,0,135.918579830116,0.0111879061750355,0,0,0,0,57.1626829425263
189,1,3.91025871621239,0,24.5647269505883,0,0,0,0,0,32.0697975775842,0,0,135.32455216741,0.0100691155575319,0,0,0,0,56.799258892406
190,1,3.85972481839981,0,24.4260842901238,0,0,0,0,0,31.8447954020385,0,0,134.737253357655,0.00906220400177872,0,0,0,0,56.4441070502057
191,1,3.81084316228445,0,24.2892984267077,0,0,0,0,0,31.6240286574193,0,0,134.15665425782,0.00815598360160085,0,0,0,0,56.0969784912752
192,1,3.76354830782036,0,24.1543793147837,0,0,0,0,0,31.4074263927403,0,0,133.582707347965,0.00734038524144077,0,0,0,0,55.7576214871233
193,1,3.71777755047009,0,24.0213328234493,0,0,0,0,0,31.1949210239281,0,0,133.015346614367,0.00660634671729669,0,0,0,0,55.4257821837105
194,1,3.67347074851483,0,23.8901604575459,0,0,0,0,0,30.9864469189559,0,0,132.454487915424,0.00594571204556702,0,0,0,0,55.1012053930906
195,1,3.6305701671645,0,23.7608592183225,0,0,0,0,0,30.7819392566177,0,0,131.900030039171,0.00535114084101032,0,0,0,0,54.7836355791246
196,1,3.58902034918362,0,23.6334216639615,0,0,0,0,0,30.5813332304262,0,0,131.351856728092,0.00481602675690929,0,0,0,0,54.4728181459493
